Price,zmw_usd,log_return
Ticker,ZMW=X,
Date,,
19/05/2015,7.1890997886657715,0.0005147698555407048
20/05/2015,7.096700191497803,-0.012936046
21/05/2015,7.0467000007629395,-0.007070492
22/05/2015,7.087200164794922,0.005730941128126156
25/05/2015,7.067599773406982,-0.002769436
26/05/2015,7.09250020980835,0.00351698958304666
27/05/2015,7.1203999519348145,0.003925979588202679
28/05/2015,7.150400161743164,0.004204424946414085
29/05/2015,7.208199977874756,0.00805094198227243
01/06/2015,7.220799922943115,0.0017464756196050677
02/06/2015,7.203999996185303,-0.002329313
03/06/2015,7.140200138092041,-0.00889562
04/06/2015,7.165500164031982,0.0035370589041507313
05/06/2015,7.178199768066406,0.001770757532983769
08/06/2015,7.201700210571289,0.003268515561504439
09/06/2015,7.200699806213379,-0.000138922
10/06/2015,7.210899829864502,0.0014155299358662552
11/06/2015,7.223700046539307,0.0017735469136144037
12/06/2015,7.241199970245361,0.0024196409548300026
15/06/2015,7.27269983291626,0.0043406544838031115
16/06/2015,7.2982001304626465,0.003500171388805767
17/06/2015,7.338500022888184,0.005506704904850154
18/06/2015,7.374800205230713,0.004934345854711286
19/06/2015,7.3805999755859375,0.000786121770041467
22/06/2015,7.338600158691406,-0.005706822
23/06/2015,7.350800037384033,0.001661045561399533
24/06/2015,7.342599868774414,-0.00111617
25/06/2015,7.327000141143799,-0.002126811
26/06/2015,7.335700035095215,0.0011866702405108835
29/06/2015,7.339099884033203,0.00046335882159272515
30/06/2015,7.449399948120117,0.01491728176769307
01/07/2015,7.468599796295166,0.0025740527021187913
02/07/2015,7.462900161743164,-0.000763438
03/07/2015,7.488900184631348,0.0034778486192498246
06/07/2015,7.515699863433838,0.003572198821025046
07/07/2015,7.533400058746338,0.0023523271911206297
08/07/2015,7.544600009918213,0.0014856019605704541
09/07/2015,7.681300163269043,0.017956748036431536
10/07/2015,7.7210001945495605,0.005155089600519938
13/07/2015,7.741499900817871,0.0026515399388738806
14/07/2015,7.745699882507324,0.0005423810438523238
15/07/2015,7.798600196838379,0.006806420139665851
16/07/2015,7.844900131225586,0.0059194002121340985
17/07/2015,7.766300201416016,-0.010069769
20/07/2015,7.6407999992370605,-0.016291577
21/07/2015,7.609799861907959,-0.004065437
22/07/2015,7.543900012969971,-0.008697581
23/07/2015,7.604499816894531,0.00800086185648998
24/07/2015,7.544000148773193,-0.007987588
27/07/2015,7.486700057983398,-0.007624444
28/07/2015,7.642899990081787,0.020648990272978052
29/07/2015,7.6219000816345215,-0.002751418
30/07/2015,7.61959981918335,-0.000301842
31/07/2015,7.597899913787842,-0.002851969
03/08/2015,7.608500003814697,0.0013941619056755256
04/08/2015,7.624899864196777,0.0021531459634801407
05/08/2015,7.8007001876831055,0.022794307475466298
06/08/2015,7.769700050354004,-0.003981937
07/08/2015,7.810100078582764,0.005186217852242239
10/08/2015,7.810100078582764,0
11/08/2015,7.803100109100342,-0.000896673
12/08/2015,7.735099792480469,-0.008752719
13/08/2015,7.781499862670898,0.005980718653385565
14/08/2015,7.811800003051758,0.003886307424085535
17/08/2015,7.8871002197265625,0.009593129847771513
18/08/2015,7.917399883270264,0.0038343130713733077
19/08/2015,7.935299873352051,0.002258290128987886
20/08/2015,7.86899995803833,-0.00839016
21/08/2015,8.040200233459473,0.021523003319580097
24/08/2015,8.126999855041504,0.010737846394514944
25/08/2015,8.32229995727539,0.023746819869512503
26/08/2015,8.41819953918457,0.01145732013434252
27/08/2015,8.449700355529785,0.003735005918013835
28/08/2015,8.41670036315918,-0.003913109
31/08/2015,8.595999717712402,0.021079075351940077
01/09/2015,8.706999778747559,0.012830328494758519
02/09/2015,8.920900344848633,0.02426960258380964
03/09/2015,9.290599822998047,0.04060624024493362
04/09/2015,9.877099990844727,0.06121582821520698
07/09/2015,9.955400466918945,0.00789621894410738
08/09/2015,9.855400085449219,-0.010095627
09/09/2015,9.874799728393555,0.001966492927498121
10/09/2015,9.873700141906738,-0.000111359
11/09/2015,9.896900177001953,0.0023469237524304655
14/09/2015,9.758700370788574,-0.014062362
15/09/2015,9.800200462341309,0.004243607980357048
16/09/2015,9.847999572753906,0.004865504689836006
17/09/2015,9.942899703979492,0.009590353350444569
18/09/2015,9.964300155639648,0.002150022108068183
21/09/2015,9.95300006866455,-0.001134701
22/09/2015,9.975700378417969,0.0022781535235122507
23/09/2015,10.020999908447266,0.004530708253785736
24/09/2015,10.456000328063965,0.04249312575748224
25/09/2015,10.51099967956543,0.005246289657989651
28/09/2015,10.774999618530273,0.024806303231011847
29/09/2015,11.807999610900879,0.09154863431936679
30/09/2015,12.357000350952148,0.045445497617178345
01/10/2015,12.116999626159668,-0.019613338
02/10/2015,11.52299976348877,-0.050264377
05/10/2015,12.255999565124512,0.06167056000884063
06/10/2015,12.098999977111816,-0.012892775
07/10/2015,12.100000381469727,8.268146151948996e-05
08/10/2015,11.920000076293945,-0.014987816
09/10/2015,11.850000381469727,-0.005889768
12/10/2015,11.729999542236328,-0.010178276
13/10/2015,11.692000389099121,-0.003244743
14/10/2015,11.57800006866455,-0.009798129
15/10/2015,11.699000358581543,0.010396647128660508
16/10/2015,11.611000061035156,-0.007550469
19/10/2015,11.664999961853027,0.004639972301649795
20/10/2015,11.902000427246094,0.02011358691647395
21/10/2015,12.038999557495117,0.011444854077278944
22/10/2015,12.072999954223633,0.002820207361680155
23/10/2015,12.295999526977539,0.018302417208054013
26/10/2015,12.09000015258789,-0.016895291
27/10/2015,12.105999946594238,0.001322515810282444
28/10/2015,12.109999656677246,0.0003303361566655141
29/10/2015,12.432000160217285,0.02624227729813318
30/10/2015,12.52400016784668,0.007373010353379508
02/11/2015,12.539999961853027,0.0012767152965896692
03/11/2015,12.52400016784668,-0.001276715
04/11/2015,12.45300006866455,-0.005685254
05/11/2015,12.53499984741211,0.006563156184402032
06/11/2015,12.657999992370605,0.009764706313070913
09/11/2015,13.001999855041504,0.026813754882957935
10/11/2015,13.668999671936035,0.050027290536594396
11/11/2015,14.222999572753906,0.03972987137905933
12/11/2015,13.687000274658203,-0.038413845
13/11/2015,12.394000053405762,-0.099234008
16/11/2015,12.005000114440918,-0.03188925
17/11/2015,12.347000122070312,0.028089889266256413
18/11/2015,12.734999656677246,0.030940953000184648
19/11/2015,11.772000312805176,-0.078630225
20/11/2015,11.484999656677246,-0.024682051
23/11/2015,11.779999732971191,0.025361349307542413
24/11/2015,11.729000091552734,-0.00433874
25/11/2015,11.640000343322754,-0.007616944
26/11/2015,11.46399974822998,-0.015235803
27/11/2015,10.928999900817871,-0.047791871
30/11/2015,10.300000190734863,-0.059275884
01/12/2015,10.310999870300293,0.001067360203497676
02/12/2015,10.284000396728516,-0.002621946
03/12/2015,10.321999549865723,0.0036881681364236457
04/12/2015,10.08899974822998,-0.0228318
07/12/2015,10.630000114440918,0.052234506648361545
08/12/2015,10.57800006866455,-0.004903824
09/12/2015,10.72700023651123,0.013987570528461142
10/12/2015,10.777999877929688,0.004743058521917466
11/12/2015,10.95199966430664,0.016015049149391055
14/12/2015,10.871999740600586,-0.007331404
15/12/2015,10.880000114440918,0.0007355989568225241
16/12/2015,10.967000007629395,0.0079645125274769
17/12/2015,10.930999755859375,-0.003287997
18/12/2015,10.894000053405762,-0.003390583
21/12/2015,10.892999649047852,-9.18E-05
22/12/2015,10.864999771118164,-0.002573756
23/12/2015,10.902000427246094,0.003399705189370751
24/12/2015,10.946999549865723,0.004119107171213621
25/12/2015,10.897000312805176,-0.004577854
28/12/2015,10.883999824523926,-0.001193746
29/12/2015,10.934000015258789,0.004583397069731853
30/12/2015,10.961999893188477,0.00255753501178232
31/12/2015,10.932000160217285,-0.002740454
01/01/2016,10.98799991607666,0.005109477873671964
04/01/2016,10.984999656677246,-0.000273086
05/01/2016,11.043000221252441,0.005266088517736345
06/01/2016,10.961999893188477,-0.007362026
07/01/2016,10.944999694824219,-0.001552034
08/01/2016,10.897000312805176,-0.004395152
11/01/2016,10.911999702453613,0.0013755231329200528
12/01/2016,11.02299976348877,0.010120903691728208
13/01/2016,11.022000312805176,-9.07E-05
14/01/2016,10.98799991607666,-0.003089543
15/01/2016,11.050999641418457,0.005717128563462021
18/01/2016,11.083000183105469,0.0028915301560441405
19/01/2016,11.116999626159668,0.0030630153088633265
20/01/2016,11.147000312805176,0.002694996845641864
21/01/2016,11.173999786376953,0.0024192004497775896
22/01/2016,11.225000381469727,0.004553835693167619
25/01/2016,11.23799991607666,0.0011574176099309703
26/01/2016,11.170000076293945,-0.006069265
27/01/2016,11.15999984741211,-0.000895677
28/01/2016,11.168999671936035,0.000806110905549437
29/01/2016,11.189000129699707,0.0017891102313356503
01/02/2016,11.300000190734863,0.009871578180186498
02/02/2016,11.194000244140625,-0.0094248
03/02/2016,11.22599983215332,0.002854559289284322
04/02/2016,11.083999633789062,-0.012729908
05/02/2016,11.239999771118164,0.01397623014126167
08/02/2016,11.256999969482422,0.0015113305592879959
09/02/2016,11.213000297546387,-0.003916309
10/02/2016,11.178999900817871,-0.003036837
11/02/2016,11.291999816894531,0.010057484759732786
12/02/2016,11.329000473022461,0.0032713574688521636
15/02/2016,11.343000411987305,0.001234998253155129
16/02/2016,11.302000045776367,-0.003621145
17/02/2016,11.322999954223633,0.001856346031184487
18/02/2016,11.336000442504883,0.0011474901346170071
19/02/2016,11.335000038146973,-8.83E-05
22/02/2016,11.28600025177002,-0.004332245
23/02/2016,11.331999778747559,0.0040675205885795165
24/02/2016,11.338000297546387,0.0005293797016998295
25/02/2016,11.276000022888184,-0.005483367
26/02/2016,11.347999572753906,0.006364904015462172
29/02/2016,11.420999526977539,0.006412245354422789
01/03/2016,11.338000297546387,-0.007293783
02/03/2016,11.35200023651123,0.001234018546665552
03/03/2016,11.333999633789062,-0.001586935
04/03/2016,11.263999938964844,-0.006195231
07/03/2016,11.310999870300293,0.0041638980854734635
08/03/2016,11.333000183105469,0.0019431478250952845
09/03/2016,11.345999717712402,0.0011463941168014685
10/03/2016,11.333000183105469,-0.001146394
11/03/2016,11.335000038146973,0.00017644741725535615
14/03/2016,11.29699993133545,-0.00335809
15/03/2016,11.345000267028809,0.00423994410227161
16/03/2016,11.333999633789062,-0.000970116
17/03/2016,11.213000297546387,-0.010733179
18/03/2016,11.317000389099121,0.009232208351045216
21/03/2016,11.331999778747559,0.001324508078069128
22/03/2016,11.293999671936035,-0.00335898
23/03/2016,11.282999992370605,-0.000974415
24/03/2016,11.300999641418457,0.0015940181678170764
25/03/2016,11.253999710083008,-0.00416759
28/03/2016,11.25100040435791,-0.000266546
29/03/2016,11.25100040435791,0
30/03/2016,11.244000434875488,-0.000622358
31/03/2016,11.194000244140625,-0.004456749
01/04/2016,10.993000030517578,-0.018119233
04/04/2016,10.89799976348877,-0.008679445
05/04/2016,10.902999877929688,0.0004587050695686326
06/04/2016,10.765999794006348,-0.012644969
07/04/2016,10.552000045776367,-0.020077581
08/04/2016,10.295999526977539,-0.024559995
11/04/2016,9.82800006866455,-0.046519963
12/04/2016,9.776200294494629,-0.005284571
13/04/2016,9.71090030670166,-0.006701893
14/04/2016,9.2431001663208,-0.049371652
15/04/2016,9.09939956665039,-0.015668916
18/04/2016,9.14799976348877,0.005326820647514388
19/04/2016,9.163700103759766,0.001714788275479825
20/04/2016,9.217599868774414,0.0058646471774245375
21/04/2016,9.245400428771973,0.003011491150948551
22/04/2016,9.306599617004395,0.006597607812990099
25/04/2016,9.309399604797363,0.0003008152053213038
26/04/2016,9.357600212097168,0.005164270091299758
27/04/2016,9.464699745178223,0.011380191494376092
28/04/2016,9.51039981842041,0.004816856053952442
29/04/2016,9.51729965209961,0.000725241009016111
02/05/2016,9.487600326538086,-0.003125441
03/05/2016,9.559700012207031,0.0075706298267045335
04/05/2016,9.685700416564941,0.013094266877225563
05/05/2016,9.623600006103516,-0.006432198
06/05/2016,9.672800064086914,0.005099413820298059
09/05/2016,9.789199829101562,0.01196189020547716
10/05/2016,9.798600196838379,0.0009598187081798317
11/05/2016,9.871299743652344,0.0073919926454431425
12/05/2016,9.871100425720215,-2.02E-05
13/05/2016,9.921899795532227,0.00513307540893782
16/05/2016,9.942299842834473,0.0020539518173871775
17/05/2016,10.022000312805176,0.00798434132483574
18/05/2016,10.074999809265137,0.005274381151862396
19/05/2016,10.055999755859375,-0.001887642
20/05/2016,10.104000091552734,0.004761947099387761
23/05/2016,10.166999816894531,0.00621576917401164
24/05/2016,10.201000213623047,0.00333861235852409
25/05/2016,10.234000205993652,0.003229754869497026
26/05/2016,10.255000114440918,0.0020498721726062903
27/05/2016,10.276000022888184,0.002045678791112968
30/05/2016,10.303000450134277,0.002624077177581188
31/05/2016,10.369999885559082,0.006481852553105656
01/06/2016,10.359999656677246,-0.000964808
02/06/2016,10.456999778747559,0.009319385766067674
03/06/2016,10.50100040435791,0.004198939772323366
06/06/2016,10.484000205993652,-0.001620224
07/06/2016,10.51200008392334,0.0026671646162864
08/06/2016,10.534000396728516,0.0020906889970831208
09/06/2016,10.560999870300293,0.0025597997604181644
10/06/2016,10.690999984741211,0.012234306120776186
13/06/2016,10.689000129699707,-0.000187077
14/06/2016,10.708999633789062,0.0018692877964288214
